124230,A2,2411,201603,201909,訪問型独自サービスⅣ,266,1,,,3,,,,2,2,2,,,,,,1,20160301
124230,A2,2411,201910,202103,訪問型独自サービスⅣ,267,1,,,3,,,,2,2,2,,,,,,1,20191001
124230,A2,2411,202104,202403,訪問型独自サービスⅣ,268,1,,,3,,,,2,2,2,,,,,,1,20210401
124230,A2,2411,202404,999999,訪問型独自サービス２１,287,1,,,3,,,,2,2,2,,,,,,1,20240401
124230,A2,2413,201603,201903,訪問型独自サービスⅣ・初任,186,1,,,3,,,,2,2,2,,,,,,1,20160301
124230,A2,2414,201603,201909,訪問型独自サービスⅣ・同一,239,1,,,3,,,,2,2,2,,,,,,1,20160301
124230,A2,2414,201910,202103,訪問型独自サービスⅣ・同一,240,1,,,3,,,,2,2,2,,,,,,1,20191001
124230,A2,2415,201603,201903,訪問型独自サービスⅣ・初任・同一,167,1,,,3,,,,2,2,2,,,,,,1,20160301
124230,A2,2511,201603,201909,訪問型独自サービスⅤ,270,1,,,3,,,,2,2,2,,,,,,1,20160301
124230,A2,2511,201910,202103,訪問型独自サービスⅤ,271,1,,,3,,,,2,2,2,,,,,,1,20191001
124230,A2,2511,202104,202403,訪問型独自サービスⅤ,272,1,,,3,,,,2,2,2,,,,,,1,20210401
124230,A2,2511,202404,999999,訪問型独自サービス２２,179,1,,,3,,,,2,2,2,,,,,,1,20240401
124230,A2,2513,201603,201903,訪問型独自サービスⅤ・初任,189,1,,,3,,,,2,2,2,,,,,,1,20160301
124230,A2,2514,201603,201909,訪問型独自サービスⅤ・同一,243,1,,,3,,,,2,2,2,,,,,,1,20160301
124230,A2,2514,201910,202103,訪問型独自サービスⅤ・同一,244,1,,,3,,,,2,2,2,,,,,,1,20191001
124230,A2,2515,201603,201903,訪問型独自サービスⅤ・初任・同一,170,1,,,3,,,,2,2,2,,,,,,1,20160301
124230,A2,2621,201603,201909,訪問型独自サービスⅥ,285,1,,,3,,,,2,1,2,,,,,,1,20160301
124230,A2,2621,201910,202103,訪問型独自サービスⅥ,286,1,,,3,,,,2,1,2,,,,,,1,20191001
124230,A2,2621,202104,202403,訪問型独自サービスⅥ,287,1,,,3,,,,2,1,2,,,,,,1,20210401
124230,A2,2621,202404,999999,訪問型独自サービス２３,220,1,,,3,,,,2,1,2,,,,,,1,20240401
124230,A2,2623,201603,201903,訪問型独自サービスⅥ・初任,200,1,,,3,,,,2,1,2,,,,,,1,20160301
124230,A2,2624,201603,202103,訪問型独自サービスⅥ・同一,257,1,,,3,,,,2,1,2,,,,,,1,20160301
124230,A2,2625,201603,201903,訪問型独自サービスⅥ・初任・同一,180,1,,,3,,,,2,1,2,,,,,,1,20160301
124230,A2,4001,201603,999999,訪問型独自サービス初回加算,200,3,,,3,,,,2,2,2,,,,,,1,20160301
124230,A2,4002,201603,201809,訪問型独自サービス生活機能向上加算,100,3,,,3,,,,2,2,2,,,,,,1,20160301
124230,A2,4002,201810,999999,訪問型独自サービス生活機能向上連携加算Ⅱ,200,3,,,3,,,,2,2,2,,,,,,1,20181001
124230,A2,4003,201810,999999,訪問型独自サービス生活機能向上連携加算Ⅰ,100,3,,,3,,,,2,2,2,,,,,,1,20181001
124230,A2,6001,202104,999999,訪問型独自サービス同一建物減算,-10,1,,,,,,,2,2,2,,,,,,1,20210401
124230,A2,6183,202606,999999,訪問型独自サービス処遇改善加算Ⅰ2,287,3,,,,,,,2,2,2,,,,,,1,20260601
124230,A2,6184,202606,999999,訪問型独自サービス処遇改善加算Ⅱ2,266,3,,,,,,,2,2,2,,,,,,1,20260601
124230,A2,6269,201704,202405,訪問型独自サービス処遇改善加算Ⅰ,137,3,,,,,,,2,2,2,,,,,,1,20170401
124230,A2,6269,202406,202605,訪問型独自サービス処遇改善加算Ⅰ,245,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A2,6269,202606,999999,訪問型独自サービス処遇改善加算Ⅰ,270,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A2,6270,202606,999999,訪問型独自サービス処遇改善加算Ⅱ1,249,3,,,,,,,2,2,2,,,,,,1,20260601
124230,A2,6270,201704,202405,訪問型独自サービス処遇改善加算Ⅱ,100,3,,,,,,,2,2,2,,,,,,1,20170401
124230,A2,6270,202406,202605,訪問型独自サービス処遇改善加算Ⅱ,224,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A2,6271,201704,202405,訪問型独自サービス処遇改善加算Ⅲ,55,3,,,,,,,2,2,2,,,,,,1,20170401
124230,A2,6271,202406,202605,訪問型独自サービス処遇改善加算Ⅲ,182,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A2,6271,202606,999999,訪問型独自サービス処遇改善加算Ⅲ,207,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A2,6273,201603,202405,訪問型独自サービス処遇改善加算Ⅲ,48,3,,,,,,,2,2,2,,,,,,1,20160301
124230,A2,6275,201704,202505,訪問型独自サービス処遇改善加算Ⅴ,55,3,,,,,,,2,2,2,,,,,,1,20170401
124230,A2,6275,201603,201703,訪問型独自サービス処遇改善加算Ⅳ,48,3,,,,,,,2,2,2,,,,,,1,20160301
124230,A2,6278,201910,202405,訪問型独自サービス特定処遇改善加算Ⅰ,63,3,,,,,,,2,2,2,,,,,,1,20191001
124230,A2,6279,201910,202405,訪問型独自サービス特定処遇改善加算Ⅱ,42,3,,,,,,,2,2,2,,,,,,1,20191001
124230,A2,6380,202406,202605,訪問型独自サービス処遇改善加算Ⅳ,145,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A2,6380,202606,999999,訪問型独自サービス処遇改善加算Ⅳ,170,3,,,,,,,2,2,2,,,,,,1,20260601
124230,A2,6381,202406,202406,訪問型独自サービス処遇改善加算Ⅴ1,221,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A2,6382,202406,202406,訪問型独自サービス処遇改善加算Ⅴ2,208,3,,,,,,,2,2,2,,,,,,1,20260601
124230,A2,6383,202406,202406,訪問型独自サービス処遇改善加算Ⅴ3,200,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A2,6384,202406,202406,訪問型独自サービス処遇改善加算Ⅴ4,187,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A2,6385,202406,202406,訪問型独自サービス処遇改善加算Ⅴ5,184,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A2,6386,202406,202406,訪問型独自サービス処遇改善加算Ⅴ6,163,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A2,6387,202406,202406,訪問型独自サービス処遇改善加算Ⅴ7,163,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A2,6388,202406,202406,訪問型独自サービス処遇改善加算Ⅴ8,158,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A2,6389,202406,202406,訪問型独自サービス処遇改善加算Ⅴ9,142,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A2,6390,202406,202406,訪問型独自サービス処遇改善加算Ⅴ10,139,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A2,6391,202406,202406,訪問型独自サービス処遇改善加算Ⅴ11,121,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A2,6392,202406,202406,訪問型独自サービス処遇改善加算Ⅴ12,118,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A2,6393,202406,202406,訪問型独自サービス処遇改善加算Ⅴ13,100,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A2,6394,202406,202406,訪問型独自サービス処遇改善加算Ⅴ14,76,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A2,C211,202404,999999,訪問型独自高齢者虐待防止未実施減算１１,-12,3,,,3,,,,2,2,2,,,,,,1,20240401
124230,A2,C220,202404,999999,訪問型独自高齢者虐待防止未実施減算１１日割,-1,2,,,3,,,,2,2,2,,,,,,1,20240401
124230,A2,C212,202404,999999,訪問型独自高齢者虐待防止未実施減算１２,-23,3,,,3,,,,2,2,2,,,,,,1,20240401
124230,A2,C213,202404,999999,訪問型独自高齢者虐待防止未実施減算１２日割,-1,2,,,3,,,,2,2,2,,,,,,1,20240401
124230,A2,C214,202404,999999,訪問型独自高齢者虐待防止未実施減算１３,-37,3,,,3,,,,1,1,2,,,,,,1,20240401
124230,A2,C215,202404,999999,訪問型独自高齢者虐待防止未実施減算１３日割,-1,2,,,3,,,,1,1,2,,,,,,1,20240401
124230,A2,C216,202404,999999,訪問型独自高齢者虐待防止未実施減算２１,-3,1,,,3,,,,2,2,2,,,,,,1,20240401
124230,A2,C217,202404,999999,訪問型独自高齢者虐待防止未実施減算２２,-2,1,,,3,,,,2,2,2,,,,,,1,20240401
124230,A2,C218,202404,999999,訪問型独自高齢者虐待防止未実施減算２３,-2,1,,,3,,,,2,2,2,,,,,,1,20240401
124230,A2,C219,202404,999999,訪問型独自高齢者虐待防止未実施減算短時間,-2,1,,,3,,,,2,2,2,,,,,,1,20240401
124230,A2,D211,202504,999999,訪問型独自業務継続計画未策定減算Ⅰ,-12,3,,,3,,,,2,2,2,,,,,,1,20250401
124230,A2,D220,202504,999999,訪問型独自業務継続計画未策定減算Ⅰ日割,-1,2,,,3,,,,2,2,2,,,,,,1,20250401
124230,A2,D212,202504,999999,訪問型独自業務継続計画未策定減算Ⅱ,-23,3,,,3,,,,2,2,2,,,,,,1,20250401
124230,A2,D213,202504,999999,訪問型独自業務継続計画未策定減算Ⅱ日割,-1,2,,,3,,,,2,2,2,,,,,,1,20250401
124230,A2,D214,202504,999999,訪問型独自業務継続計画未策定減算Ⅲ,-37,3,,,3,,,,2,2,2,,,,,,1,20250401
124230,A2,D215,202504,999999,訪問型独自業務継続計画未策定減算Ⅲ日割,-1,2,,,3,,,,2,2,2,,,,,,1,20250401
124230,A2,D216,202504,999999,訪問型独自業務継続計画未策定減算Ⅳ,-3,1,,,3,,,,2,2,2,,,,,,1,20250401
124230,A2,D217,202504,999999,訪問型独自業務継続計画未策定減算Ⅴ,-2,1,,,3,,,,2,2,2,,,,,,1,20250401
124230,A2,D218,202504,999999,訪問型独自業務継続計画未策定減算Ⅵ,-2,1,,,3,,,,2,2,2,,,,,,1,20250401
124230,A2,D219,202504,999999,訪問型独自業務継続計画未策定減算短時間,-2,1,,,3,,,,2,2,2,,,,,,1,20250401
124230,A2,8000,201603,999999,訪問型独自サービス特別地域加算,15,3,,,,,,,2,2,2,,,,,,1,20160301
124230,A2,8001,201603,999999,訪問型独自サービス特別地域加算日割,15,2,,,,,,,2,2,2,,,,,,1,20160301
124230,A2,8002,201603,999999,訪問型独自サービス特別地域加算回数,15,1,,,,,,,2,2,2,,,,,,1,20160301
124230,A2,8100,201603,999999,訪問型独自サービス小規模事業所加算,10,3,,,,,,,2,2,2,,,,,,1,20160301
124230,A2,8101,201603,999999,訪問型独自サービス小規模事業所加算日割,10,2,,,,,,,2,2,2,,,,,,1,20160301
124230,A2,8102,201603,999999,訪問型独自サービス小規模事業所加算回数,10,1,,,,,,,2,2,2,,,,,,1,20160301
